Date,Latitude,Longitude,Speed (km/h)
12/10/2024 16:52,50.786692,-2.073558,52.9
12/10/2024 16:52,50.786769,-2.073738,54.9
12/10/2024 16:52,50.786831,-2.073921,52.5
12/10/2024 16:52,50.786873,-2.074123,53.8
12/10/2024 16:52,50.786898,-2.074345,57.2
12/10/2024 16:52,50.786911,-2.074581,60
12/10/2024 16:52,50.786916,-2.074818,60
12/10/2024 16:52,50.786929,-2.075068,63.3
12/10/2024 16:52,50.786943,-2.075325,65.5
12/10/2024 16:52,50.78697,-2.07559,67.8
12/10/2024 16:52,50.787003,-2.075845,65.9
12/10/2024 16:52,50.787038,-2.076091,63.8
12/10/2024 16:52,50.787076,-2.076341,65
12/10/2024 16:52,50.787114,-2.076596,66.4
12/10/2024 16:52,50.787151,-2.076858,67.9
12/10/2024 16:52,50.787189,-2.077121,68.2
12/10/2024 16:52,50.787232,-2.077388,69.8
12/10/2024 16:52,50.787293,-2.077652,71
12/10/2024 16:52,50.787359,-2.077914,71.5
12/10/2024 16:52,50.787427,-2.078181,73
12/10/2024 16:52,50.787487,-2.078455,73.2
12/10/2024 16:52,50.78754,-2.078741,75.4
12/10/2024 16:52,50.787584,-2.079032,75.7
12/10/2024 16:52,50.787622,-2.079329,76.7
12/10/2024 16:52,50.787654,-2.079629,77
12/10/2024 16:52,50.787667,-2.079932,77
12/10/2024 16:52,50.787668,-2.080236,76.7
12/10/2024 16:52,50.78766,-2.080542,77.6
12/10/2024 16:52,50.78765,-2.080846,77.1
12/10/2024 16:52,50.787641,-2.081158,79
12/10/2024 16:52,50.787631,-2.081476,80.6
12/10/2024 16:52,50.787631,-2.081796,81.1
12/10/2024 16:52,50.78765,-2.082118,81.7
12/10/2024 16:52,50.787686,-2.082442,83.3
12/10/2024 16:53,50.787723,-2.082758,81.4
12/10/2024 16:53,50.787757,-2.083082,82.9
12/10/2024 16:53,50.787778,-2.083411,83.8
12/10/2024 16:53,50.787789,-2.083743,84.1
12/10/2024 16:53,50.787795,-2.084083,86.2
12/10/2024 16:53,50.787797,-2.084428,87.2
12/10/2024 16:53,50.787797,-2.084765,85.2
12/10/2024 16:53,50.787814,-2.085099,85
12/10/2024 16:53,50.787853,-2.085434,86
12/10/2024 16:53,50.787907,-2.085766,86.9
12/10/2024 16:53,50.787966,-2.086101,88
12/10/2024 16:53,50.788029,-2.086442,89.9
12/10/2024 16:53,50.788099,-2.086783,90.6
12/10/2024 16:53,50.788177,-2.087116,90
12/10/2024 16:53,50.788256,-2.087449,89.9
12/10/2024 16:53,50.788333,-2.087783,90
12/10/2024 16:53,50.788415,-2.088121,91.5
12/10/2024 16:53,50.788502,-2.088456,91.7
12/10/2024 16:53,50.788587,-2.088792,91.8
12/10/2024 16:53,50.788679,-2.089122,91.2
12/10/2024 16:53,50.788777,-2.089456,93.2
12/10/2024 16:53,50.788869,-2.089795,93.2
12/10/2024 16:53,50.788964,-2.090122,91.1
12/10/2024 16:53,50.789057,-2.090456,92.5
12/10/2024 16:53,50.78915,-2.090792,92.8
12/10/2024 16:53,50.789247,-2.091125,92.5
12/10/2024 16:53,50.78934,-2.091456,91.7
12/10/2024 16:53,50.789436,-2.091773,89.1
12/10/2024 16:53,50.789533,-2.092102,91.9
12/10/2024 16:53,50.789626,-2.092426,90.2
12/10/2024 16:53,50.789722,-2.092752,90.7
12/10/2024 16:53,50.789814,-2.093074,89.5
12/10/2024 16:53,50.789906,-2.093394,89.1
12/10/2024 16:53,50.789998,-2.093715,89.2
12/10/2024 16:53,50.790084,-2.094043,89.8
12/10/2024 16:53,50.790176,-2.094365,89.2
12/10/2024 16:53,50.790265,-2.094691,90.2
12/10/2024 16:53,50.790357,-2.095016,89.9
12/10/2024 16:53,50.790446,-2.095332,87.8
12/10/2024 16:53,50.79054,-2.095656,90.1
12/10/2024 16:53,50.790632,-2.095982,90.3
12/10/2024 16:53,50.790725,-2.096303,89.4
12/10/2024 16:53,50.790819,-2.096625,89.8
12/10/2024 16:53,50.790912,-2.096951,90.5
12/10/2024 16:53,50.791007,-2.097286,92.9
12/10/2024 16:53,50.791106,-2.097624,94.4
12/10/2024 16:53,50.791211,-2.097966,96.1
12/10/2024 16:53,50.791299,-2.09831,94
12/10/2024 16:53,50.7914,-2.098654,96.1
12/10/2024 16:53,50.791501,-2.098998,95.9
12/10/2024 16:53,50.791591,-2.099341,93.8
12/10/2024 16:53,50.791689,-2.099682,95
12/10/2024 16:53,50.791788,-2.100023,94.8
12/10/2024 16:53,50.791885,-2.100364,94.8
12/10/2024 16:53,50.791982,-2.100706,94.8
12/10/2024 16:53,50.792074,-2.101049,94.4
12/10/2024 16:53,50.792165,-2.101397,95.3
12/10/2024 16:53,50.792264,-2.101744,96.3
12/10/2024 16:53,50.792357,-2.102089,94.9
12/10/2024 16:53,50.792454,-2.102435,95.7
12/10/2024 16:54,50.792551,-2.102773,94
12/10/2024 16:54,50.792649,-2.103113,94.7
12/10/2024 16:54,50.792749,-2.103452,94.6
12/10/2024 16:54,50.792849,-2.103797,95.9
12/10/2024 16:54,50.792948,-2.104145,96.6
12/10/2024 16:54,50.793044,-2.104495,96.6
12/10/2024 16:54,50.793144,-2.10484,96
12/10/2024 16:54,50.793241,-2.105179,94.2
12/10/2024 16:54,50.793334,-2.105516,93.2
12/10/2024 16:54,50.793426,-2.105849,91.8
12/10/2024 16:54,50.793511,-2.106173,88.7
12/10/2024 16:54,50.793604,-2.106494,89.6
12/10/2024 16:54,50.793695,-2.106804,86.5
12/10/2024 16:54,50.793779,-2.107101,82.2
12/10/2024 16:54,50.793851,-2.107384,77.2
12/10/2024 16:54,50.793892,-2.107671,74.6
12/10/2024 16:54,50.793895,-2.107979,77.9
12/10/2024 16:54,50.793869,-2.10828,76.9
12/10/2024 16:54,50.793827,-2.108586,79.2
12/10/2024 16:54,50.793791,-2.108904,81.5
12/10/2024 16:54,50.793752,-2.109224,82.5
12/10/2024 16:54,50.793713,-2.109541,81.9
12/10/2024 16:54,50.793676,-2.109869,84.2
12/10/2024 16:54,50.793634,-2.110204,86.3
12/10/2024 16:54,50.793591,-2.110543,87.6
12/10/2024 16:54,50.79355,-2.110875,85.5
12/10/2024 16:54,50.793512,-2.11121,86.3
12/10/2024 16:54,50.793468,-2.111548,87.2
12/10/2024 16:54,50.793427,-2.111884,86.4
12/10/2024 16:54,50.793386,-2.112219,86.6
12/10/2024 16:54,50.793344,-2.112544,83.9
12/10/2024 16:54,50.793307,-2.112859,80.9
12/10/2024 16:54,50.79327,-2.113171,80.4
12/10/2024 16:54,50.79323,-2.113485,80.9
12/10/2024 16:54,50.793195,-2.113786,77.6
12/10/2024 16:54,50.793162,-2.114089,77.6
12/10/2024 16:54,50.793128,-2.114382,75.6
12/10/2024 16:54,50.793086,-2.114672,75.2
12/10/2024 16:54,50.793026,-2.114966,78
12/10/2024 16:54,50.792951,-2.115257,79.7
12/10/2024 16:54,50.792857,-2.115547,82.3
12/10/2024 16:54,50.792757,-2.115825,81.1
12/10/2024 16:54,50.792642,-2.116093,81.8
12/10/2024 16:54,50.792512,-2.116359,85.3
12/10/2024 16:54,50.792379,-2.116625,85.8
12/10/2024 16:54,50.792244,-2.116894,87
12/10/2024 16:54,50.792107,-2.117165,87.6
12/10/2024 16:54,50.791969,-2.117435,87.9
12/10/2024 16:54,50.791832,-2.117705,87.6
12/10/2024 16:54,50.791695,-2.117976,87.7
12/10/2024 16:54,50.791556,-2.118243,87.6
12/10/2024 16:54,50.791421,-2.118508,86.1
12/10/2024 16:54,50.791286,-2.118775,86.6
12/10/2024 16:54,50.791152,-2.11904,85.9
12/10/2024 16:54,50.791016,-2.119305,86.5
12/10/2024 16:54,50.790877,-2.119575,87.8
12/10/2024 16:54,50.79074,-2.119844,87.4
12/10/2024 16:54,50.7906,-2.120112,88
12/10/2024 16:54,50.790462,-2.12038,87.5
12/10/2024 16:54,50.790326,-2.120649,87.1
12/10/2024 16:55,50.79019,-2.120921,87.7
12/10/2024 16:55,50.79005,-2.12119,88.2
12/10/2024 16:55,50.789908,-2.121459,88.6
12/10/2024 16:55,50.789768,-2.121732,88.9
12/10/2024 16:55,50.789626,-2.122011,90.8
12/10/2024 16:55,50.789486,-2.12229,90
12/10/2024 16:55,50.789333,-2.122555,90.7
12/10/2024 16:55,50.789205,-2.122848,90.2
12/10/2024 16:55,50.789054,-2.123107,89.3
12/10/2024 16:55,50.788916,-2.123389,90.1
12/10/2024 16:55,50.788791,-2.123679,88.8
12/10/2024 16:55,50.788653,-2.123958,89.6
12/10/2024 16:55,50.788508,-2.124228,89.7
12/10/2024 16:55,50.788358,-2.124492,90
12/10/2024 16:55,50.788204,-2.124754,90.3
12/10/2024 16:55,50.788046,-2.125002,89.3
12/10/2024 16:55,50.787884,-2.125232,87.1
12/10/2024 16:55,50.787718,-2.125454,87.1
12/10/2024 16:55,50.787545,-2.125667,87.8
12/10/2024 16:55,50.787371,-2.125878,87.7
12/10/2024 16:55,50.787197,-2.126088,87.7
12/10/2024 16:55,50.787018,-2.12627,84.9
12/10/2024 16:55,50.78685,-2.12647,84.3
12/10/2024 16:55,50.786685,-2.126663,82.1
12/10/2024 16:55,50.786524,-2.126853,80.4
12/10/2024 16:55,50.786366,-2.127038,78.7
12/10/2024 16:55,50.786211,-2.12722,77.4
12/10/2024 16:55,50.786059,-2.127398,75.4
12/10/2024 16:55,50.785909,-2.127574,74.9
12/10/2024 16:55,50.785764,-2.127746,72.6
12/10/2024 16:55,50.785619,-2.127918,72.5
12/10/2024 16:55,50.785475,-2.128087,71.8
12/10/2024 16:55,50.785333,-2.128256,71.4
12/10/2024 16:55,50.78519,-2.128425,71.2
12/10/2024 16:55,50.785046,-2.128594,71.8
12/10/2024 16:55,50.784904,-2.128763,71.4
12/10/2024 16:55,50.784762,-2.128931,71
12/10/2024 16:55,50.784621,-2.129098,70.4
12/10/2024 16:55,50.784479,-2.129265,71
12/10/2024 16:55,50.784337,-2.129432,70.7
12/10/2024 16:55,50.784197,-2.129597,69.9
12/10/2024 16:55,50.784057,-2.129762,69.6
12/10/2024 16:55,50.783916,-2.129928,70.5
12/10/2024 16:55,50.783775,-2.130095,70.5
12/10/2024 16:55,50.783638,-2.130258,68.8
12/10/2024 16:55,50.783501,-2.130419,68.1
12/10/2024 16:55,50.783378,-2.130597,66.9
12/10/2024 16:55,50.78324,-2.130751,67.2
12/10/2024 16:55,50.783107,-2.130901,65.7
12/10/2024 16:55,50.782968,-2.131056,68.1
12/10/2024 16:55,50.782826,-2.131215,69.6
12/10/2024 16:55,50.782684,-2.131377,69.9
12/10/2024 16:55,50.782538,-2.131542,71.8
12/10/2024 16:55,50.782389,-2.131701,72.1
12/10/2024 16:55,50.782236,-2.131858,72.9
12/10/2024 16:55,50.782082,-2.132007,72.3
12/10/2024 16:55,50.781924,-2.132114,69.1
12/10/2024 16:55,50.781767,-2.132237,69.9
12/10/2024 16:55,50.781606,-2.132356,71.1
12/10/2024 16:55,50.781445,-2.132472,70.8
12/10/2024 16:56,50.781284,-2.13259,71
12/10/2024 16:56,50.781125,-2.132706,70.3
12/10/2024 16:56,50.780968,-2.13282,68.9
12/10/2024 16:56,50.780813,-2.132937,68.8
12/10/2024 16:56,50.780653,-2.133057,71.1
12/10/2024 16:56,50.780495,-2.133179,70.1
12/10/2024 16:56,50.780335,-2.1333,71.1
12/10/2024 16:56,50.780175,-2.133417,70.5
12/10/2024 16:56,50.780011,-2.133536,72.1
12/10/2024 16:56,50.779848,-2.133655,72.1
12/10/2024 16:56,50.779682,-2.133773,72.8
12/10/2024 16:56,50.779514,-2.133894,73.9
12/10/2024 16:56,50.779349,-2.134013,72.4
12/10/2024 16:56,50.779186,-2.134131,71.8
12/10/2024 16:56,50.779025,-2.134251,71.5
12/10/2024 16:56,50.77887,-2.1344,72.7
12/10/2024 16:56,50.778708,-2.134535,73
12/10/2024 16:56,50.77855,-2.134682,73.5
12/10/2024 16:56,50.7784,-2.134838,72.1
12/10/2024 16:56,50.778257,-2.135,70.1
12/10/2024 16:56,50.77812,-2.135165,69.1
12/10/2024 16:56,50.777984,-2.13534,70.1
12/10/2024 16:56,50.777854,-2.135522,69.6
12/10/2024 16:56,50.777736,-2.135706,66.2
12/10/2024 16:56,50.77762,-2.135896,66.9
12/10/2024 16:56,50.777515,-2.136089,64.4
12/10/2024 16:56,50.777414,-2.136285,64.1
12/10/2024 16:56,50.777317,-2.136487,64.1
12/10/2024 16:56,50.777225,-2.136691,63.4
12/10/2024 16:56,50.777135,-2.136897,63.4
12/10/2024 16:56,50.777047,-2.137102,62.7
12/10/2024 16:56,50.776961,-2.137309,62.7
12/10/2024 16:56,50.776878,-2.137517,62.2
12/10/2024 16:56,50.776799,-2.137727,61.9
12/10/2024 16:56,50.77672,-2.13794,62.6
12/10/2024 16:56,50.776639,-2.138157,63.8
12/10/2024 16:56,50.776558,-2.138377,64.6
12/10/2024 16:56,50.776475,-2.138604,66.2
12/10/2024 16:56,50.776391,-2.138832,66.9
12/10/2024 16:56,50.776304,-2.139059,67.1
12/10/2024 16:56,50.776216,-2.139286,67.6
12/10/2024 16:56,50.776121,-2.139507,67.5
12/10/2024 16:56,50.776028,-2.139726,66.9
12/10/2024 16:56,50.775943,-2.139957,67.5
12/10/2024 16:56,50.775871,-2.140196,67.1
12/10/2024 16:56,50.775812,-2.140443,66.9
12/10/2024 16:56,50.775759,-2.140696,67.4
12/10/2024 16:56,50.775714,-2.140953,67.5
12/10/2024 16:56,50.775675,-2.14121,66.8
12/10/2024 16:56,50.775645,-2.141473,67.7
12/10/2024 16:56,50.775621,-2.141737,67.4
12/10/2024 16:56,50.775597,-2.142002,67.8
12/10/2024 16:56,50.775571,-2.142268,68.1
12/10/2024 16:56,50.77555,-2.142531,67.3
12/10/2024 16:56,50.77553,-2.142799,68.2
12/10/2024 16:56,50.775507,-2.143063,67.6
12/10/2024 16:56,50.775485,-2.143332,68.7
12/10/2024 16:56,50.775463,-2.143598,67.9
12/10/2024 16:56,50.775433,-2.143863,68.1
12/10/2024 16:56,50.775391,-2.144123,67.8
12/10/2024 16:57,50.775344,-2.144378,67.2
12/10/2024 16:57,50.775293,-2.144641,69.6
12/10/2024 16:57,50.775241,-2.144903,69.6
12/10/2024 16:57,50.775194,-2.145166,69.2
12/10/2024 16:57,50.775151,-2.14543,69
12/10/2024 16:57,50.775109,-2.145689,67.7
12/10/2024 16:57,50.775067,-2.145949,68
12/10/2024 16:57,50.775024,-2.146211,68.4
12/10/2024 16:57,50.774982,-2.146468,67.2
12/10/2024 16:57,50.774945,-2.146731,68.1
12/10/2024 16:57,50.774926,-2.146998,68
12/10/2024 16:57,50.774917,-2.147263,67.2
12/10/2024 16:57,50.774917,-2.147525,66.5
12/10/2024 16:57,50.774928,-2.14779,67.1
12/10/2024 16:57,50.774944,-2.148044,64.7
12/10/2024 16:57,50.774963,-2.148297,64.4
12/10/2024 16:57,50.774979,-2.148553,65.3
12/10/2024 16:57,50.774992,-2.148803,63.5
12/10/2024 16:57,50.775005,-2.149053,63.5
12/10/2024 16:57,50.775025,-2.149313,66.3
12/10/2024 16:57,50.77503,-2.149572,65.6
12/10/2024 16:57,50.775032,-2.149841,68.1
12/10/2024 16:57,50.775025,-2.150116,69.7
12/10/2024 16:57,50.77502,-2.150394,70.4
12/10/2024 16:57,50.775012,-2.150668,69.5
12/10/2024 16:57,50.775009,-2.150944,69.9
12/10/2024 16:57,50.775004,-2.151212,67.9
12/10/2024 16:57,50.775002,-2.151472,65.8
12/10/2024 16:57,50.774993,-2.15172,62.7
12/10/2024 16:57,50.774991,-2.151954,59.2
12/10/2024 16:57,50.774988,-2.152174,55.8
12/10/2024 16:57,50.774991,-2.152387,53.9
12/10/2024 16:57,50.774994,-2.152596,52.8
12/10/2024 16:57,50.774994,-2.152801,51.8
12/10/2024 16:57,50.774996,-2.153006,51.9
12/10/2024 16:57,50.775003,-2.153206,50.7
12/10/2024 16:57,50.775008,-2.153403,49.9
12/10/2024 16:57,50.775013,-2.153602,50.4
12/10/2024 16:57,50.775018,-2.153797,49.3
12/10/2024 16:57,50.775029,-2.154,51.6
12/10/2024 16:57,50.775038,-2.15421,53.3
12/10/2024 16:57,50.775048,-2.15442,53.3
12/10/2024 16:57,50.775065,-2.154639,56
12/10/2024 16:57,50.775075,-2.154851,53.8
12/10/2024 16:57,50.775078,-2.155076,56.8
12/10/2024 16:57,50.775068,-2.155304,57.9
12/10/2024 16:57,50.775044,-2.15553,58.2
12/10/2024 16:57,50.775014,-2.155755,58.1
12/10/2024 16:57,50.774971,-2.155969,56.9
12/10/2024 16:57,50.774907,-2.156168,56.5
12/10/2024 16:57,50.774854,-2.156375,56.6
12/10/2024 16:57,50.774796,-2.156582,57.2
12/10/2024 16:57,50.774736,-2.156793,58.6
12/10/2024 16:57,50.774675,-2.157005,58.9
12/10/2024 16:57,50.774615,-2.157211,57.3
12/10/2024 16:57,50.774556,-2.157425,59.2
12/10/2024 16:57,50.7745,-2.157643,59.5
12/10/2024 16:57,50.77445,-2.157861,58.6
12/10/2024 16:57,50.774404,-2.158084,59.5
12/10/2024 16:57,50.774382,-2.158319,60.2
12/10/2024 16:58,50.774345,-2.158552,60.9
12/10/2024 16:58,50.77432,-2.158792,61.5
12/10/2024 16:58,50.774305,-2.159035,61.8
12/10/2024 16:58,50.774294,-2.159278,61.7
12/10/2024 16:58,50.774288,-2.159529,63.5
12/10/2024 16:58,50.774289,-2.159783,64.2
12/10/2024 16:58,50.774284,-2.160033,63.5
12/10/2024 16:58,50.77427,-2.160277,61.8
12/10/2024 16:58,50.77425,-2.160517,61.5
12/10/2024 16:58,50.77422,-2.160752,60.7
12/10/2024 16:58,50.774191,-2.160989,61.1
12/10/2024 16:58,50.774155,-2.161228,62
12/10/2024 16:58,50.774112,-2.161467,63.1
12/10/2024 16:58,50.774062,-2.161719,66.9
12/10/2024 16:58,50.774003,-2.161962,65.9
12/10/2024 16:58,50.773938,-2.162195,64.4
12/10/2024 16:58,50.773862,-2.162432,67.4
12/10/2024 16:58,50.773775,-2.162651,65.3
12/10/2024 16:58,50.773686,-2.162866,65.1
12/10/2024 16:58,50.773595,-2.163081,65.4
12/10/2024 16:58,50.773513,-2.163297,63.9
12/10/2024 16:58,50.773445,-2.163517,61.9
12/10/2024 16:58,50.773389,-2.163739,60.5
12/10/2024 16:58,50.773346,-2.163964,59.6
12/10/2024 16:58,50.773307,-2.164191,59.4
12/10/2024 16:58,50.77327,-2.164424,60.7
12/10/2024 16:58,50.773232,-2.164663,62.4
12/10/2024 16:58,50.773195,-2.164905,63.2
12/10/2024 16:58,50.773163,-2.165146,62.3
12/10/2024 16:58,50.77314,-2.165378,59.5
12/10/2024 16:58,50.773113,-2.165612,60.2
12/10/2024 16:58,50.773086,-2.165841,58.9
12/10/2024 16:58,50.773061,-2.166068,58.4
12/10/2024 16:58,50.773036,-2.166303,60.3
12/10/2024 16:58,50.773006,-2.166538,60.9
12/10/2024 16:58,50.772983,-2.166777,61.1
12/10/2024 16:58,50.772958,-2.167014,60.7
12/10/2024 16:58,50.772929,-2.16725,60.9
12/10/2024 16:58,50.772894,-2.16748,59.9
12/10/2024 16:58,50.772858,-2.167707,59.4
12/10/2024 16:58,50.772813,-2.167924,57.8
12/10/2024 16:58,50.772766,-2.168135,56.5
12/10/2024 16:58,50.772713,-2.168343,57
12/10/2024 16:58,50.772637,-2.168543,59
12/10/2024 16:58,50.772573,-2.168758,60.1
12/10/2024 16:58,50.772512,-2.168966,58.1
12/10/2024 16:58,50.772446,-2.169187,62
12/10/2024 16:58,50.772379,-2.169409,62.1
12/10/2024 16:58,50.772311,-2.169637,63.6
12/10/2024 16:58,50.772245,-2.16986,62.5
12/10/2024 16:58,50.772194,-2.170093,62.5
12/10/2024 16:58,50.772127,-2.170309,61
12/10/2024 16:58,50.772062,-2.170529,61.2
12/10/2024 16:58,50.771998,-2.170742,59.7
12/10/2024 16:58,50.771935,-2.170951,58.8
12/10/2024 16:58,50.771873,-2.171163,59.1
12/10/2024 16:58,50.771811,-2.171376,59.3
12/10/2024 16:58,50.771747,-2.171595,61.1
12/10/2024 16:58,50.771677,-2.17182,63.3
12/10/2024 16:58,50.771611,-2.172048,63.5
12/10/2024 16:59,50.77154,-2.17228,65.5
12/10/2024 16:59,50.771472,-2.172514,65
12/10/2024 16:59,50.771405,-2.172739,62.9
12/10/2024 16:59,50.771337,-2.172973,65.5
12/10/2024 16:59,50.771268,-2.17321,65.9
12/10/2024 16:59,50.771198,-2.173455,68
12/10/2024 16:59,50.771128,-2.17369,65.9
12/10/2024 16:59,50.771058,-2.173925,65.7
12/10/2024 16:59,50.770987,-2.174155,64.8
12/10/2024 16:59,50.770916,-2.174393,66.6
12/10/2024 16:59,50.770845,-2.174631,66.7
12/10/2024 16:59,50.770777,-2.174868,65.7
12/10/2024 16:59,50.770707,-2.175097,64.4
12/10/2024 16:59,50.770642,-2.175326,63.6
12/10/2024 16:59,50.770576,-2.175547,61.9
12/10/2024 16:59,50.770513,-2.175765,60.6
12/10/2024 16:59,50.77045,-2.175977,59.3
12/10/2024 16:59,50.770388,-2.176186,58.5
12/10/2024 16:59,50.770325,-2.176385,56.5
12/10/2024 16:59,50.770269,-2.176565,50.5
12/10/2024 16:59,50.770217,-2.176742,49.5
12/10/2024 16:59,50.770166,-2.176918,49.1
12/10/2024 16:59,50.770112,-2.17709,48.5
12/10/2024 16:59,50.77006,-2.177267,49.3
12/10/2024 16:59,50.770007,-2.177444,49.6
12/10/2024 16:59,50.769954,-2.177627,50.9
12/10/2024 16:59,50.769893,-2.177822,55.2
12/10/2024 16:59,50.769833,-2.178026,57
12/10/2024 16:59,50.769772,-2.178229,57.1
12/10/2024 16:59,50.769709,-2.17844,58.8
12/10/2024 16:59,50.769646,-2.178655,60.2
12/10/2024 16:59,50.769579,-2.178878,62.5
12/10/2024 16:59,50.769509,-2.179106,63.9
12/10/2024 16:59,50.76944,-2.179332,63.6
12/10/2024 16:59,50.769372,-2.179565,64.9
12/10/2024 16:59,50.769304,-2.179796,64.6
12/10/2024 16:59,50.769236,-2.18003,65.2
12/10/2024 16:59,50.769167,-2.180264,65.4
12/10/2024 16:59,50.7691,-2.180495,64.4
12/10/2024 16:59,50.769031,-2.180724,64
12/10/2024 16:59,50.768966,-2.180944,61.7
12/10/2024 16:59,50.768899,-2.181165,61.9
12/10/2024 16:59,50.768835,-2.181384,61.1
12/10/2024 16:59,50.768766,-2.181602,61.8
12/10/2024 16:59,50.768702,-2.181818,60.3
12/10/2024 16:59,50.768639,-2.182031,59.5
12/10/2024 16:59,50.768579,-2.182241,58.5
12/10/2024 16:59,50.768518,-2.182447,57.4
12/10/2024 16:59,50.768459,-2.182652,57
12/10/2024 16:59,50.768399,-2.182865,59
12/10/2024 16:59,50.768342,-2.183078,58.6
12/10/2024 16:59,50.768281,-2.183288,58.7
12/10/2024 16:59,50.768222,-2.183502,59
12/10/2024 16:59,50.768161,-2.183728,62.2
12/10/2024 16:59,50.7681,-2.18396,63.6
12/10/2024 16:59,50.768035,-2.184209,68.3
12/10/2024 16:59,50.767967,-2.184459,68.6
12/10/2024 16:59,50.767904,-2.184705,67.4
12/10/2024 16:59,50.767839,-2.184962,70.1
12/10/2024 16:59,50.767773,-2.185216,69.6
12/10/2024 17:00,50.767703,-2.185475,71
12/10/2024 17:00,50.767634,-2.185727,69.6
12/10/2024 17:00,50.767569,-2.185985,70.3
12/10/2024 17:00,50.767501,-2.186243,70.9
12/10/2024 17:00,50.767432,-2.186502,71
12/10/2024 17:00,50.767366,-2.186759,70.4
12/10/2024 17:00,50.767296,-2.187018,71.3
12/10/2024 17:00,50.767229,-2.187276,70.6
12/10/2024 17:00,50.767162,-2.187542,72.5
12/10/2024 17:00,50.767099,-2.187799,69.8
12/10/2024 17:00,50.767033,-2.188051,69
12/10/2024 17:00,50.766973,-2.188303,68.1
12/10/2024 17:00,50.766909,-2.188558,69.5
12/10/2024 17:00,50.766846,-2.188806,67.8
12/10/2024 17:00,50.766784,-2.189062,69.2
12/10/2024 17:00,50.766725,-2.189315,68.3
12/10/2024 17:00,50.766674,-2.189574,68.7
12/10/2024 17:00,50.766624,-2.189828,67.3
12/10/2024 17:00,50.766573,-2.190079,66.8
12/10/2024 17:00,50.766525,-2.190339,68.5
12/10/2024 17:00,50.76648,-2.190593,66.9
12/10/2024 17:00,50.766434,-2.190843,65.9
12/10/2024 17:00,50.766387,-2.191099,67.3
12/10/2024 17:00,50.766341,-2.191356,67.7
12/10/2024 17:00,50.766297,-2.191603,65
12/10/2024 17:00,50.766259,-2.191855,65.6
12/10/2024 17:00,50.766221,-2.192099,63.5
12/10/2024 17:00,50.766187,-2.192352,65.4
12/10/2024 17:00,50.766153,-2.192603,65.1
12/10/2024 17:00,50.766123,-2.192851,63.9
12/10/2024 17:00,50.766099,-2.193104,64.7
12/10/2024 17:00,50.766073,-2.193355,64.4
12/10/2024 17:00,50.766051,-2.193611,65.6
12/10/2024 17:00,50.76603,-2.193866,64.9
12/10/2024 17:00,50.766011,-2.194122,65.3
12/10/2024 17:00,50.765996,-2.194374,64.2
12/10/2024 17:00,50.765988,-2.194632,65.4
12/10/2024 17:00,50.765975,-2.194893,66.2
12/10/2024 17:00,50.765966,-2.195156,66.8
12/10/2024 17:00,50.76596,-2.195423,67.5
12/10/2024 17:00,50.765959,-2.195685,66.3
12/10/2024 17:00,50.76595,-2.195957,68.9
12/10/2024 17:00,50.765948,-2.196222,67.1
12/10/2024 17:00,50.765942,-2.196494,69
12/10/2024 17:00,50.765932,-2.196768,69.5
12/10/2024 17:00,50.765927,-2.197041,69.2
12/10/2024 17:00,50.765921,-2.197319,70.5
12/10/2024 17:00,50.765913,-2.197602,71.7
12/10/2024 17:00,50.765902,-2.197885,71.8
12/10/2024 17:00,50.765869,-2.198164,71.8
12/10/2024 17:00,50.76585,-2.198446,71.9
12/10/2024 17:00,50.76584,-2.198728,71.6
12/10/2024 17:00,50.765796,-2.199004,71.8
12/10/2024 17:00,50.765761,-2.199276,70.4
12/10/2024 17:00,50.765723,-2.199541,68.8
12/10/2024 17:00,50.765691,-2.199811,69.6
12/10/2024 17:00,50.765638,-2.200082,71.7
12/10/2024 17:00,50.765586,-2.200358,72.9
12/10/2024 17:00,50.765524,-2.20064,75.7
12/10/2024 17:00,50.765464,-2.200924,75.7
12/10/2024 17:01,50.76541,-2.201206,74.6
12/10/2024 17:01,50.765348,-2.20148,73.6
12/10/2024 17:01,50.765291,-2.201752,72.6
12/10/2024 17:01,50.76523,-2.202011,69.9
12/10/2024 17:01,50.765165,-2.202282,73.5
12/10/2024 17:01,50.765091,-2.202563,77
12/10/2024 17:01,50.765016,-2.202836,75.5
12/10/2024 17:01,50.764935,-2.203111,76.9
12/10/2024 17:01,50.764842,-2.203392,80.1
12/10/2024 17:01,50.76475,-2.203648,74.5
12/10/2024 17:01,50.764649,-2.203905,76.7
12/10/2024 17:01,50.764547,-2.204157,75.8
12/10/2024 17:01,50.76444,-2.204404,75.8
12/10/2024 17:01,50.764327,-2.204648,76.5
12/10/2024 17:01,50.76421,-2.204881,75.3
12/10/2024 17:01,50.76409,-2.205111,75.6
12/10/2024 17:01,50.763966,-2.205335,75.4
12/10/2024 17:01,50.763838,-2.205553,75.4
12/10/2024 17:01,50.763702,-2.205768,77
12/10/2024 17:01,50.763562,-2.205983,78.1
12/10/2024 17:01,50.763422,-2.206197,77.9
12/10/2024 17:01,50.763278,-2.206416,79.9
12/10/2024 17:01,50.763132,-2.206636,80.8
12/10/2024 17:01,50.762984,-2.206853,80.7
12/10/2024 17:01,50.762835,-2.207069,80.9
12/10/2024 17:01,50.762687,-2.207277,79.6
12/10/2024 17:01,50.762529,-2.20748,81.4
