Date,Longitude,Latitude,Speed (km/h)
15/10/2024 15:53,-2.486681,51.542107,0
15/10/2024 15:53,-2.486813,51.541993,56.1
15/10/2024 15:53,-2.486948,51.541872,59.1
15/10/2024 15:53,-2.487079,51.541752,58
15/10/2024 15:53,-2.487207,51.541632,57.7
15/10/2024 15:53,-2.487331,51.541513,56.8
15/10/2024 15:53,-2.487457,51.541392,57.6
15/10/2024 15:53,-2.48758,51.541276,55.7
15/10/2024 15:53,-2.487698,51.541162,54.4
15/10/2024 15:53,-2.487813,51.541055,51.7
15/10/2024 15:53,-2.487931,51.540944,53.3
15/10/2024 15:53,-2.488048,51.540831,53.6
15/10/2024 15:53,-2.488167,51.540718,54.2
15/10/2024 15:53,-2.488285,51.540604,54.2
15/10/2024 15:53,-2.488405,51.540486,55.6
15/10/2024 15:53,-2.488525,51.540371,55.2
15/10/2024 15:53,-2.488647,51.540253,56
15/10/2024 15:53,-2.488766,51.540132,56.8
15/10/2024 15:53,-2.488878,51.540001,59.5
15/10/2024 15:53,-2.488968,51.539865,58.7
15/10/2024 15:53,-2.489041,51.539724,59.3
15/10/2024 15:53,-2.489096,51.53958,59.5
15/10/2024 15:54,-2.489147,51.539431,60.8
15/10/2024 15:54,-2.489201,51.539286,59.6
15/10/2024 15:54,-2.489264,51.539145,58.5
15/10/2024 15:54,-2.489344,51.539007,58.6
15/10/2024 15:54,-2.489443,51.538877,57.6
15/10/2024 15:54,-2.489556,51.538753,57
15/10/2024 15:54,-2.489671,51.538639,54
15/10/2024 15:54,-2.48978,51.538535,49.7
15/10/2024 15:54,-2.48988,51.538442,44.8
15/10/2024 15:54,-2.489974,51.538357,41.5
15/10/2024 15:54,-2.490055,51.538285,35.2
15/10/2024 15:54,-2.490123,51.538225,29.2
15/10/2024 15:54,-2.490179,51.538175,24.5
15/10/2024 15:54,-2.490234,51.538128,23.3
15/10/2024 15:54,-2.490284,51.538084,21.4
15/10/2024 15:54,-2.490335,51.538042,21.3
15/10/2024 15:54,-2.490383,51.538,20.5
15/10/2024 15:54,-2.490429,51.537962,19.2
15/10/2024 15:54,-2.490466,51.537931,15.4
