time,Latitude,Longitude,Altitude (m),Speed (km/h),Total distance (km),Target
2024-10-17 08:27:58,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:27:59,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:00,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:01,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:02,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:03,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:04,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:05,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:06,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:07,51.50858,-2.562957,108.1,0.3,0.219,3
2024-10-17 08:28:08,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:09,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:10,51.50858,-2.562957,108.1,0,0.219,3
2024-10-17 08:28:11,51.50858,-2.562958,108.2,0.5,0.219,3
2024-10-17 08:28:12,51.508575,-2.562957,108.4,1.4,0.22,3
2024-10-17 08:28:13,51.50857,-2.562957,108.5,1.2,0.22,3
2024-10-17 08:28:14,51.508568,-2.562959,108.6,1.8,0.221,3
2024-10-17 08:28:15,51.50856,-2.562961,108.4,3.5,0.222,3
2024-10-17 08:28:16,51.50855,-2.562961,108.6,4.9,0.223,3
2024-10-17 08:28:17,51.508533,-2.562961,108.6,4.8,0.224,3
2024-10-17 08:28:18,51.508526,-2.562962,108.6,3.9,0.225,3
2024-10-17 08:28:19,51.50851,-2.562963,108.6,5.5,0.227,3
2024-10-17 08:28:20,51.508488,-2.562963,108.8,9.4,0.23,3
2024-10-17 08:28:21,51.508457,-2.562966,108.8,12.9,0.233,3
2024-10-17 08:28:22,51.508415,-2.562972,109,16,0.238,3
2024-10-17 08:28:23,51.50836,-2.562986,109,21.6,0.244,3
2024-10-17 08:28:24,51.50831,-2.563004,109.1,22.3,0.25,3
2024-10-17 08:28:25,51.508255,-2.563031,109.4,22,0.256,3
2024-10-17 08:28:26,51.5082,-2.563059,109.3,23.1,0.262,3
2024-10-17 08:28:27,51.508152,-2.563083,109.2,19.9,0.268,3
2024-10-17 08:28:28,51.508114,-2.5631,109,16.3,0.272,3
2024-10-17 08:28:29,51.50809,-2.563106,108.8,9.1,0.275,3
2024-10-17 08:28:30,51.50808,-2.563106,108.7,4.4,0.276,3
2024-10-17 08:28:31,51.50808,-2.563104,109.1,1,0.276,3
2024-10-17 08:28:32,51.50808,-2.563101,109.1,0.7,0.277,3
2024-10-17 08:28:33,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:34,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:35,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:36,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:37,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:38,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:39,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:40,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:41,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:42,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:43,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:44,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:45,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:46,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:47,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:48,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:49,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:50,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:51,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:52,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:53,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:54,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:55,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:56,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:57,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:58,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:28:59,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:00,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:01,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:02,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:03,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:04,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:05,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:06,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:07,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:08,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:09,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:10,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:11,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:12,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:13,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:14,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:15,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:16,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:17,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:18,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:19,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:20,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:21,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:22,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:23,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:24,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:25,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:26,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:27,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:28,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:29,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:30,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:31,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:32,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:33,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:34,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:35,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:36,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:37,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:38,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:39,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:40,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:41,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:42,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:43,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:44,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:45,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:46,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:47,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:48,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:49,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:50,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:51,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:52,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:53,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:54,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:55,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:56,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:57,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:58,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:29:59,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:00,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:01,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:02,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:03,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:04,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:05,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:06,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:07,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:08,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:09,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:10,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:11,51.50808,-2.563101,109.1,0,0.277,3
2024-10-17 08:30:12,51.50807,-2.563096,108.6,2.3,0.277,3
2024-10-17 08:30:13,51.508057,-2.563097,108.5,6.2,0.279,3
2024-10-17 08:30:14,51.50803,-2.563094,108.6,11.2,0.282,3
2024-10-17 08:30:15,51.507988,-2.563079,108.5,16.7,0.287,3
2024-10-17 08:30:16,51.507946,-2.563046,108.4,19.1,0.292,3
2024-10-17 08:30:17,51.507904,-2.562991,108.3,21.7,0.298,3
2024-10-17 08:30:18,51.507866,-2.562919,108.1,23.3,0.304,3
2024-10-17 08:30:19,51.50784,-2.562836,107.8,23.8,0.311,3
2024-10-17 08:30:20,51.507816,-2.562754,107.6,22.1,0.317,3
2024-10-17 08:30:21,51.507805,-2.562696,107.5,15.4,0.321,3
2024-10-17 08:30:22,51.507793,-2.56266,107.4,9.7,0.324,3
2024-10-17 08:30:23,51.50779,-2.56264,107.4,5.2,0.326,3
2024-10-17 08:30:24,51.507786,-2.562628,107.4,3.3,0.326,3
2024-10-17 08:30:25,51.507786,-2.562618,107.4,2.5,0.327,3
2024-10-17 08:30:26,51.507786,-2.562615,107.4,0.8,0.327,3
2024-10-17 08:30:27,51.507786,-2.562615,107.4,0,0.327,3
2024-10-17 08:30:28,51.507786,-2.562615,107.4,0,0.327,3
2024-10-17 08:30:29,51.507786,-2.562615,107.4,0,0.327,3
2024-10-17 08:30:30,51.507786,-2.562615,107.4,0,0.327,3
2024-10-17 08:30:31,51.507782,-2.5626,107.3,3.9,0.328,3
2024-10-17 08:30:32,51.50777,-2.562562,107.3,10.1,0.331,3
2024-10-17 08:30:33,51.507755,-2.562488,107.2,19.5,0.337,3
2024-10-17 08:30:34,51.50774,-2.562397,107.1,23.8,0.343,3
2024-10-17 08:30:35,51.507717,-2.562287,106.9,28.7,0.351,3
2024-10-17 08:30:36,51.507694,-2.562145,106.4,36.7,0.361,3
2024-10-17 08:30:37,51.507668,-2.561976,105.8,43.4,0.374,3
2024-10-17 08:30:38,51.507645,-2.561793,105.4,46.4,0.386,3
2024-10-17 08:30:39,51.50762,-2.561591,105.1,51.2,0.401,3
2024-10-17 08:30:40,51.507603,-2.561379,104.9,53.5,0.416,3
2024-10-17 08:30:41,51.507584,-2.561138,104.7,60.5,0.432,3
2024-10-17 08:30:42,51.507557,-2.560904,104.4,59.2,0.449,3
2024-10-17 08:30:43,51.507534,-2.560662,104.4,61.1,0.466,3
2024-10-17 08:30:44,51.507507,-2.560411,104.5,63.4,0.483,3
2024-10-17 08:30:45,51.50748,-2.560157,104.6,64.1,0.501,3
2024-10-17 08:30:46,51.50745,-2.559899,104.8,65.5,0.519,3
2024-10-17 08:30:47,51.50742,-2.559643,105.1,64.9,0.537,3
2024-10-17 08:30:48,51.507393,-2.559411,105.3,58.9,0.554,3
2024-10-17 08:30:49,51.507366,-2.559206,105.5,51.9,0.568,3
2024-10-17 08:30:50,51.507347,-2.559044,105.7,41.1,0.58,3
2024-10-17 08:30:51,51.507336,-2.558915,105.8,32.6,0.589,3
2024-10-17 08:30:52,51.507324,-2.558821,106,23.8,0.595,3
2024-10-17 08:30:53,51.507317,-2.558761,106,15.4,0.6,3
2024-10-17 08:30:54,51.507313,-2.558728,106.2,8.3,0.602,3
2024-10-17 08:30:55,51.50731,-2.558706,106.3,5.4,0.603,3
2024-10-17 08:30:56,51.50731,-2.558692,106.4,3.7,0.604,3
2024-10-17 08:30:57,51.507305,-2.558673,106.5,4.7,0.606,3
2024-10-17 08:30:58,51.5073,-2.558643,106.6,7.6,0.608,3
2024-10-17 08:30:59,51.507298,-2.558592,106.7,12.8,0.611,3
2024-10-17 08:31:00,51.507286,-2.558506,106.8,21.9,0.617,3
2024-10-17 08:31:01,51.507275,-2.558405,106.9,25.6,0.625,3
2024-10-17 08:31:02,51.507263,-2.558288,107.1,29.6,0.633,3
2024-10-17 08:31:03,51.507248,-2.558147,107.3,35.6,0.643,3
2024-10-17 08:31:04,51.507233,-2.557984,107.5,41,0.654,3
2024-10-17 08:31:05,51.507217,-2.557794,107.9,47.8,0.667,3
2024-10-17 08:31:06,51.507202,-2.557605,108.3,47.4,0.68,3
2024-10-17 08:31:07,51.507187,-2.557407,108.6,49.7,0.694,3
2024-10-17 08:31:08,51.50717,-2.557205,108.8,50.8,0.708,3
2024-10-17 08:31:09,51.507153,-2.557011,108.7,48.7,0.722,3
2024-10-17 08:31:10,51.507137,-2.556825,108.5,46.9,0.735,3
2024-10-17 08:31:11,51.50712,-2.55665,108.3,44.4,0.747,3
2024-10-17 08:31:12,51.507095,-2.556476,108.2,44.1,0.76,3
2024-10-17 08:31:13,51.507072,-2.556308,108,43,0.772,3
2024-10-17 08:31:14,51.50705,-2.556162,108,37.4,0.782,3
2024-10-17 08:31:15,51.50703,-2.556031,107.8,33.6,0.791,3
2024-10-17 08:31:16,51.50701,-2.555916,107.7,29.4,0.799,3
2024-10-17 08:31:17,51.507,-2.555825,107.6,23.4,0.806,3
2024-10-17 08:31:18,51.50699,-2.555753,107.5,18.5,0.811,3
2024-10-17 08:31:19,51.50698,-2.555698,107.4,14,0.815,3
2024-10-17 08:31:20,51.506973,-2.555662,107.4,9.2,0.817,3
2024-10-17 08:31:21,51.506973,-2.555643,107.4,4.9,0.819,3
2024-10-17 08:31:22,51.50697,-2.555634,107.5,2.2,0.819,3
2024-10-17 08:31:23,51.50697,-2.555628,107.4,1.6,0.82,3
2024-10-17 08:31:24,51.50697,-2.555624,107.4,0.8,0.82,3
2024-10-17 08:31:25,51.50697,-2.555623,107.4,0.5,0.82,3
2024-10-17 08:31:26,51.50697,-2.555623,107.4,0,0.82,3
2024-10-17 08:31:27,51.50697,-2.555623,107.5,0,0.82,3
2024-10-17 08:31:28,51.50697,-2.555623,107.5,0.3,0.82,3
2024-10-17 08:31:29,51.50697,-2.555623,107.5,0.3,0.82,3
2024-10-17 08:31:30,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:31,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:32,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:33,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:34,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:35,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:36,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:37,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:38,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:39,51.50697,-2.555623,107.5,0.3,0.821,3
2024-10-17 08:31:40,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:41,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:42,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:43,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:44,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:45,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:46,51.50697,-2.555623,107.5,0.3,0.822,3
2024-10-17 08:31:47,51.50697,-2.555577,107.4,11.2,0.825,3
2024-10-17 08:31:48,51.506973,-2.555509,107.4,17.3,0.83,3
2024-10-17 08:31:49,51.506985,-2.555421,107.4,22.1,0.836,3
2024-10-17 08:31:50,51.506996,-2.555318,107.3,26.2,0.843,3
2024-10-17 08:31:51,51.507015,-2.555195,107.2,31.7,0.852,3
2024-10-17 08:31:52,51.50704,-2.555054,107.3,36.2,0.862,3
2024-10-17 08:31:53,51.507057,-2.554898,107.4,39.6,0.873,3
2024-10-17 08:31:54,51.50705,-2.554743,107.6,38.7,0.884,3
2024-10-17 08:31:55,51.507008,-2.554586,107.9,42.8,0.896,3
2024-10-17 08:31:56,51.506924,-2.554453,108.2,46.9,0.909,3
2024-10-17 08:31:57,51.506824,-2.554342,108.7,47.8,0.922,3
2024-10-17 08:31:58,51.506718,-2.554221,109.2,52.8,0.937,3
2024-10-17 08:31:59,51.506615,-2.554074,109.8,54.7,0.952,3
2024-10-17 08:32:00,51.506527,-2.553893,110.5,57.7,0.968,3
2024-10-17 08:32:01,51.506443,-2.553693,111.3,59.9,0.985,3
2024-10-17 08:32:02,51.506367,-2.553498,112.1,57.2,1.001,3
2024-10-17 08:32:03,51.506287,-2.553294,112.9,59.9,1.017,3
2024-10-17 08:32:04,51.506203,-2.553078,113.8,63.6,1.035,3
2024-10-17 08:32:05,51.506123,-2.552869,114.7,61.6,1.052,3
2024-10-17 08:32:06,51.506035,-2.552649,115.7,65.1,1.07,3
2024-10-17 08:32:07,51.505943,-2.552428,116.6,65.9,1.088,3
2024-10-17 08:32:08,51.505856,-2.552206,117.5,66,1.107,3
