time,Latitude,Longitude,Altitude (m),Speed (km/h),Total distance (km),Target
2024-10-23 13:35:13,51.501446,-2.510149,91.9,43.6,1.567,3
2024-10-23 13:35:14,51.501484,-2.510316,92,44.5,1.58,3
2024-10-23 13:35:15,51.501553,-2.51047,92,47.5,1.593,3
2024-10-23 13:35:16,51.501644,-2.510635,91.8,54.8,1.608,3
2024-10-23 13:35:17,51.50174,-2.510799,91.7,55.4,1.623,3
2024-10-23 13:35:18,51.50184,-2.510987,91.5,62.3,1.641,3
2024-10-23 13:35:19,51.501945,-2.511185,91.5,64.8,1.659,3
2024-10-23 13:35:20,51.502056,-2.511405,91.4,70.8,1.678,3
2024-10-23 13:35:21,51.502174,-2.511648,91.5,77,1.7,3
2024-10-23 13:35:22,51.50229,-2.511898,91.7,76.5,1.721,3
2024-10-23 13:35:23,51.50239,-2.512161,91.8,77.8,1.743,3
2024-10-23 13:35:24,51.502487,-2.512441,92,79.5,1.765,3
2024-10-23 13:35:25,51.50257,-2.512735,92.2,80.7,1.787,3
2024-10-23 13:35:26,51.502647,-2.513038,92.4,81.1,1.81,3
2024-10-23 13:35:27,51.50271,-2.513344,92.6,80.5,1.832,3
2024-10-23 13:35:28,51.502766,-2.513646,92.8,78.7,1.854,3
2024-10-23 13:35:29,51.502823,-2.513963,93.1,82.3,1.877,3
2024-10-23 13:35:30,51.502876,-2.514268,93.3,78.8,1.899,3
2024-10-23 13:35:31,51.50293,-2.514574,93.6,79,1.921,3
2024-10-23 13:35:32,51.50298,-2.514882,93.9,79.3,1.943,3
2024-10-23 13:35:33,51.503033,-2.515188,94.1,79,1.965,3
2024-10-23 13:35:34,51.503082,-2.515498,94.3,80,1.987,3
2024-10-23 13:35:35,51.50313,-2.515797,94.6,77,2.008,3
2024-10-23 13:35:36,51.50318,-2.516103,94.8,79,2.03,3
2024-10-23 13:35:37,51.503235,-2.516417,95,81,2.053,3
2024-10-23 13:35:38,51.50329,-2.516714,95.2,76.7,2.074,3
2024-10-23 13:35:39,51.503338,-2.517009,95.4,76.1,2.095,3
2024-10-23 13:35:40,51.503384,-2.517301,95.6,75.4,2.116,3
2024-10-23 13:35:41,51.503433,-2.517591,95.8,74.8,2.137,3
2024-10-23 13:35:42,51.503483,-2.517895,95.9,78.3,2.159,3
2024-10-23 13:35:43,51.503532,-2.518184,95.9,74.5,2.179,3
2024-10-23 13:35:44,51.50358,-2.518479,95.9,76,2.2,3
2024-10-23 13:35:45,51.503624,-2.51876,96,72.3,2.221,3
2024-10-23 13:35:46,51.503666,-2.519011,96,64.8,2.239,3
2024-10-23 13:35:47,51.5037,-2.519231,95.9,56.3,2.254,3
2024-10-23 13:35:48,51.50373,-2.519429,95.8,50.9,2.268,3
2024-10-23 13:35:49,51.503754,-2.519587,95.8,40.5,2.28,3
2024-10-23 13:35:50,51.503773,-2.519714,95.8,32.6,2.289,3
2024-10-23 13:35:51,51.503784,-2.519808,95.8,24,2.295,3
2024-10-23 13:35:52,51.503796,-2.519872,95.9,16.4,2.3,3
2024-10-23 13:35:53,51.5038,-2.519917,95.9,11.5,2.303,3
2024-10-23 13:35:54,51.503807,-2.51995,95.9,8.2,2.305,3
2024-10-23 13:35:55,51.50381,-2.519977,95.9,7.1,2.307,3
2024-10-23 13:35:56,51.503815,-2.52,95.8,5.8,2.309,3
2024-10-23 13:35:57,51.50382,-2.520027,95.8,6.9,2.311,3
2024-10-23 13:35:58,51.503822,-2.520068,95.8,10.4,2.314,3
2024-10-23 13:35:59,51.50383,-2.520128,95.8,15.4,2.318,3
2024-10-23 13:36:00,51.50384,-2.520213,95.7,21.8,2.324,3
2024-10-23 13:36:01,51.503857,-2.520321,95.7,27.6,2.332,3
2024-10-23 13:36:02,51.503876,-2.520437,95.7,29.6,2.34,3
2024-10-23 13:36:03,51.503895,-2.520576,95.7,35.6,2.35,3
2024-10-23 13:36:04,51.50392,-2.520745,95.7,43.3,2.362,3
2024-10-23 13:36:05,51.503944,-2.520911,95.8,42.7,2.374,3
2024-10-23 13:36:06,51.50397,-2.521082,95.9,43.9,2.386,3
2024-10-23 13:36:07,51.504,-2.521256,95.9,44.8,2.398,3
2024-10-23 13:36:08,51.50403,-2.521438,96,46.6,2.411,3
2024-10-23 13:36:09,51.504063,-2.521631,96.1,49.9,2.425,3
2024-10-23 13:36:10,51.504093,-2.521821,96.2,48.9,2.439,3
2024-10-23 13:36:11,51.504128,-2.522018,96.2,51,2.453,3
2024-10-23 13:36:12,51.50416,-2.522228,96.3,54.3,2.468,3
2024-10-23 13:36:13,51.5042,-2.522427,96.4,51.7,2.482,3
2024-10-23 13:36:14,51.50424,-2.52263,96.4,52.8,2.497,3
2024-10-23 13:36:15,51.504272,-2.522827,96.5,51,2.511,3
2024-10-23 13:36:16,51.50431,-2.523024,96.5,51.3,2.525,3
2024-10-23 13:36:17,51.504345,-2.523225,96.5,52.1,2.54,3
2024-10-23 13:36:18,51.50438,-2.523431,96.5,53.4,2.555,3
2024-10-23 13:36:19,51.504417,-2.523642,96.4,54.5,2.57,3
2024-10-23 13:36:20,51.504456,-2.523852,96.3,54.5,2.585,3
2024-10-23 13:36:21,51.504486,-2.524044,96.2,49.5,2.599,3
2024-10-23 13:36:22,51.504517,-2.524238,96,49.8,2.613,3
2024-10-23 13:36:23,51.504547,-2.524423,95.9,47.5,2.626,3
2024-10-23 13:36:24,51.504574,-2.524596,95.7,44.3,2.638,3
2024-10-23 13:36:25,51.5046,-2.524767,95.5,43.9,2.65,3
2024-10-23 13:36:26,51.504623,-2.524921,95.4,39.5,2.661,3
2024-10-23 13:36:27,51.504646,-2.525068,95.1,37.7,2.672,3
2024-10-23 13:36:28,51.504665,-2.525203,95,34.7,2.681,3
2024-10-23 13:36:29,51.504684,-2.525309,94.8,27,2.689,3
2024-10-23 13:36:30,51.504696,-2.525399,94.6,23.2,2.695,3
2024-10-23 13:36:31,51.504707,-2.525469,94.5,17.9,2.7,3
2024-10-23 13:36:32,51.50471,-2.525512,94.4,11,2.703,3
2024-10-23 13:36:33,51.50472,-2.525542,94.4,7.8,2.706,3
2024-10-23 13:36:34,51.504723,-2.525566,94.3,5.9,2.707,3
2024-10-23 13:36:35,51.504723,-2.525579,94.3,3.5,2.708,3
2024-10-23 13:36:36,51.504723,-2.525582,94.2,0.6,2.708,3
2024-10-23 13:36:37,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:38,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:39,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:40,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:41,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:42,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:43,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:44,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:45,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:46,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:47,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:48,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:49,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:50,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:51,51.504723,-2.525581,94.2,0,2.708,3
2024-10-23 13:36:52,51.504723,-2.525585,94.2,0.8,2.709,3
2024-10-23 13:36:53,51.504723,-2.525592,94.2,1.8,2.709,3
2024-10-23 13:36:54,51.504726,-2.525606,94.1,3.7,2.71,3
2024-10-23 13:36:55,51.504726,-2.525629,94.1,5.8,2.712,3
2024-10-23 13:36:56,51.50473,-2.525667,94.1,9.6,2.714,3
2024-10-23 13:36:57,51.504738,-2.52572,94,13.5,2.718,3
2024-10-23 13:36:58,51.50474,-2.525781,93.9,15.3,2.722,3
2024-10-23 13:36:59,51.504745,-2.525856,93.7,18.7,2.728,3
2024-10-23 13:37:00,51.504745,-2.525958,93.6,25.4,2.735,3
2024-10-23 13:37:01,51.504738,-2.52607,93.5,28.2,2.742,3
2024-10-23 13:37:02,51.504726,-2.526182,93.3,28.3,2.75,3
2024-10-23 13:37:03,51.504715,-2.52629,93.3,27.6,2.758,3
2024-10-23 13:37:04,51.5047,-2.526402,93.2,28.5,2.766,3
2024-10-23 13:37:05,51.50468,-2.526523,93.2,30.9,2.774,3
2024-10-23 13:37:06,51.50466,-2.526638,93.1,29.7,2.783,3
2024-10-23 13:37:07,51.50464,-2.52675,93.1,29.2,2.791,3
2024-10-23 13:37:08,51.504616,-2.526871,93.1,31.6,2.8,3
2024-10-23 13:37:09,51.504597,-2.526993,93.2,31.4,2.808,3
2024-10-23 13:37:10,51.50458,-2.527122,93.3,32.6,2.817,3
2024-10-23 13:37:11,51.504574,-2.527244,93.3,30.6,2.826,3
2024-10-23 13:37:12,51.50458,-2.527372,93.5,32.1,2.835,3
2024-10-23 13:37:13,51.5046,-2.527502,93.5,32.9,2.844,3
2024-10-23 13:37:14,51.50462,-2.527621,93.5,30.9,2.853,3
2024-10-23 13:37:15,51.504646,-2.527736,93.5,30.6,2.861,3
2024-10-23 13:37:16,51.504677,-2.527848,93.6,30.4,2.869,3
2024-10-23 13:37:17,51.504704,-2.527947,93.5,26.9,2.877,3
2024-10-23 13:37:18,51.50473,-2.528029,93.6,23.1,2.883,3
2024-10-23 13:37:19,51.50476,-2.528107,93.9,23,2.89,3
2024-10-23 13:37:20,51.5048,-2.528187,94.3,24.8,2.897,3
2024-10-23 13:37:21,51.504845,-2.52827,94.6,28,2.904,3
2024-10-23 13:37:22,51.5049,-2.528351,94.8,30.5,2.913,3
2024-10-23 13:37:23,51.504967,-2.528425,94.9,31.7,2.922,3
2024-10-23 13:37:24,51.505043,-2.528495,94.9,34.5,2.931,3
2024-10-23 13:37:25,51.50512,-2.528557,95,34.4,2.941,3
2024-10-23 13:37:26,51.5052,-2.528613,95,35.3,2.951,3
2024-10-23 13:37:27,51.50528,-2.52866,95,33.5,2.96,3
2024-10-23 13:37:28,51.50536,-2.52871,95.1,35.6,2.97,3
2024-10-23 13:37:29,51.505444,-2.528773,95.1,36.5,2.98,3
2024-10-23 13:37:30,51.50552,-2.528853,95.2,36.1,2.99,3
2024-10-23 13:37:31,51.50558,-2.528947,95.2,34.3,3,3
2024-10-23 13:37:32,51.50563,-2.529057,95.1,33.9,3.009,3
2024-10-23 13:37:33,51.50567,-2.529171,95.1,32,3.018,3
2024-10-23 13:37:34,51.505695,-2.529281,95,29.7,3.026,3
2024-10-23 13:37:35,51.505722,-2.529389,95.1,28.6,3.034,3
2024-10-23 13:37:36,51.505745,-2.529507,95.1,31.1,3.043,3
2024-10-23 13:37:37,51.50577,-2.529642,95.1,35.4,3.053,3
2024-10-23 13:37:38,51.505802,-2.529787,95.2,38,3.063,3
2024-10-23 13:37:39,51.505836,-2.52996,95.3,45.3,3.076,3
2024-10-23 13:37:40,51.505875,-2.530148,95.3,49,3.089,3
2024-10-23 13:37:41,51.505905,-2.530334,95.3,48.3,3.103,3
2024-10-23 13:37:42,51.50594,-2.53053,95.4,50.7,3.117,3
2024-10-23 13:37:43,51.505974,-2.530734,95.5,52.4,3.131,3
2024-10-23 13:37:44,51.506004,-2.530959,95.6,57.5,3.147,3
2024-10-23 13:37:45,51.50604,-2.531202,95.7,62.1,3.165,3
2024-10-23 13:37:46,51.50607,-2.531435,95.8,59.3,3.181,3
2024-10-23 13:37:47,51.5061,-2.531683,95.9,63.1,3.199,3
2024-10-23 13:37:48,51.506126,-2.531941,96.1,65.2,3.217,3
2024-10-23 13:37:49,51.506153,-2.532204,96.2,66.3,3.235,3
2024-10-23 13:37:50,51.506176,-2.532459,96.3,64.1,3.253,3
2024-10-23 13:37:51,51.506195,-2.532731,96.4,68.2,3.272,3
2024-10-23 13:37:52,51.50621,-2.533007,96.5,69.2,3.291,3
2024-10-23 13:37:53,51.506226,-2.5333,96.6,73.1,3.311,3
2024-10-23 13:37:54,51.506237,-2.533579,96.7,69.7,3.331,3
2024-10-23 13:37:55,51.506245,-2.53387,96.9,72.5,3.351,3
2024-10-23 13:37:56,51.50625,-2.534171,97,75.2,3.372,3
2024-10-23 13:37:57,51.506252,-2.534464,97.2,72.9,3.392,3
2024-10-23 13:37:58,51.50625,-2.534745,97.5,70.1,3.411,3
2024-10-23 13:37:59,51.50624,-2.535045,97.7,74.8,3.432,3
2024-10-23 13:38:00,51.50623,-2.535343,98,74.6,3.453,3
2024-10-23 13:38:01,51.506214,-2.535649,98.5,76.4,3.474,3
2024-10-23 13:38:02,51.506195,-2.535951,99,75.7,3.495,3
2024-10-23 13:38:03,51.506172,-2.53625,99.6,74.9,3.516,3
2024-10-23 13:38:04,51.50615,-2.536534,100.2,71.2,3.536,3
2024-10-23 13:38:05,51.506126,-2.536777,100.7,61.4,3.553,3
2024-10-23 13:38:06,51.506107,-2.536982,101.1,51.7,3.567,3
2024-10-23 13:38:07,51.50609,-2.537161,101.6,45.3,3.58,3
2024-10-23 13:38:08,51.50607,-2.537315,101.9,39,3.591,3
2024-10-23 13:38:09,51.506054,-2.537439,102.2,31.5,3.599,3
2024-10-23 13:38:10,51.506042,-2.537526,102.4,22.3,3.606,3
2024-10-23 13:38:11,51.506035,-2.53758,102.5,13.6,3.609,3
2024-10-23 13:38:12,51.506027,-2.537609,102.6,7.5,3.611,3
2024-10-23 13:38:13,51.506027,-2.537621,102.7,3.2,3.612,3
2024-10-23 13:38:14,51.506027,-2.537625,102.6,0.9,3.613,3
2024-10-23 13:38:15,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:16,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:17,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:18,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:19,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:20,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:21,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:22,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:23,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:24,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:25,51.506027,-2.537626,102.6,0,3.613,3
2024-10-23 13:38:26,51.506023,-2.537648,102.7,5.6,3.614,3
2024-10-23 13:38:27,51.506016,-2.537704,102.9,14.3,3.618,3
2024-10-23 13:38:28,51.506,-2.537801,103.2,24.8,3.625,3
2024-10-23 13:38:29,51.50598,-2.537927,103.6,32.3,3.634,3
2024-10-23 13:38:30,51.505962,-2.538067,104,36.1,3.644,3
2024-10-23 13:38:31,51.505936,-2.538229,104.5,41.6,3.656,3
2024-10-23 13:38:32,51.505905,-2.538405,105.1,45.6,3.668,3
2024-10-23 13:38:33,51.505867,-2.538614,105.8,54.1,3.683,3
2024-10-23 13:38:34,51.505825,-2.538838,106.6,58.3,3.699,3
2024-10-23 13:38:35,51.50578,-2.539068,107.4,60.1,3.716,3
2024-10-23 13:38:36,51.50573,-2.539325,108.3,67.1,3.735,3
2024-10-23 13:38:37,51.50568,-2.539571,109.1,64.4,3.753,3
2024-10-23 13:38:38,51.50563,-2.539834,109.9,68.7,3.772,3
2024-10-23 13:38:39,51.505573,-2.540105,110.6,71,3.791,3
2024-10-23 13:38:40,51.50552,-2.540389,111.2,74.2,3.812,3
2024-10-23 13:38:41,51.50546,-2.54069,111.8,78.7,3.834,3
2024-10-23 13:38:42,51.5054,-2.540972,112.2,74,3.854,3
2024-10-23 13:38:43,51.505344,-2.541264,112.5,76.4,3.876,3
2024-10-23 13:38:44,51.505287,-2.541546,112.7,73.8,3.896,3
2024-10-23 13:38:45,51.505234,-2.541812,112.9,69.7,3.916,3
2024-10-23 13:38:46,51.50518,-2.542068,112.9,67.1,3.934,3
2024-10-23 13:38:47,51.505135,-2.542303,112.9,61.4,3.951,3
2024-10-23 13:38:48,51.50509,-2.542531,112.8,59.6,3.968,3
2024-10-23 13:38:49,51.505047,-2.542757,112.6,59.2,3.984,3
2024-10-23 13:38:50,51.505005,-2.542963,112.4,53.7,3.999,3
2024-10-23 13:38:51,51.504967,-2.543167,112.2,53.2,4.014,3
2024-10-23 13:38:52,51.50493,-2.543371,112.1,53,4.029,3
2024-10-23 13:38:53,51.504894,-2.543559,111.9,48.7,4.042,3
2024-10-23 13:38:54,51.504868,-2.543732,111.8,44.3,4.054,3
2024-10-23 13:38:55,51.50485,-2.543881,111.7,38.2,4.065,3
2024-10-23 13:38:56,51.50483,-2.544012,111.7,33.2,4.074,3
2024-10-23 13:38:57,51.504818,-2.544115,111.7,26.3,4.082,3
2024-10-23 13:38:58,51.50481,-2.544177,111.7,15.9,4.086,3
2024-10-23 13:38:59,51.504807,-2.544213,111.7,9.1,4.089,3
2024-10-23 13:39:00,51.504803,-2.544231,111.7,4.5,4.09,3
2024-10-23 13:39:01,51.504803,-2.544239,111.7,2.2,4.09,3
2024-10-23 13:39:02,51.504803,-2.544244,111.7,1,4.091,3
2024-10-23 13:39:03,51.5048,-2.544272,111.8,7.2,4.093,3
2024-10-23 13:39:04,51.50479,-2.544337,111.8,16.5,4.097,3
2024-10-23 13:39:05,51.50478,-2.544448,111.8,28.1,4.105,3
2024-10-23 13:39:06,51.50477,-2.544587,111.9,34.9,4.115,3
2024-10-23 13:39:07,51.504753,-2.544749,112,40.6,4.126,3
2024-10-23 13:39:08,51.50474,-2.544943,112.3,48.7,4.14,3
2024-10-23 13:39:09,51.504726,-2.545154,112.6,52.9,4.154,3
2024-10-23 13:39:10,51.50471,-2.545397,112.9,60.8,4.171,3
2024-10-23 13:39:11,51.504696,-2.545646,113.3,62.5,4.189,3
2024-10-23 13:39:12,51.504677,-2.545918,113.8,68.2,4.207,3
2024-10-23 13:39:13,51.504658,-2.546209,114.3,72.8,4.228,3
2024-10-23 13:39:14,51.504642,-2.546503,115.1,73.6,4.248,3
2024-10-23 13:39:15,51.50463,-2.546802,115.9,74.6,4.269,3
2024-10-23 13:39:16,51.504623,-2.547118,116.9,78.9,4.291,3
2024-10-23 13:39:17,51.50462,-2.547417,117.7,74.4,4.311,3
2024-10-23 13:39:18,51.504623,-2.54771,118.4,73,4.332,3
2024-10-23 13:39:19,51.50463,-2.547977,119,66.7,4.35,3
2024-10-23 13:39:20,51.504646,-2.548233,119.5,63.9,4.368,3
2024-10-23 13:39:21,51.50466,-2.548463,119.9,57.7,4.384,3
2024-10-23 13:39:22,51.504677,-2.548649,120.1,46.7,4.397,3
2024-10-23 13:39:23,51.504692,-2.548793,120.4,36.5,4.407,3
2024-10-23 13:39:24,51.504707,-2.5489,120.4,27.2,4.415,3
2024-10-23 13:39:25,51.504715,-2.548965,120.5,16.7,4.419,3
2024-10-23 13:39:26,51.504723,-2.549005,120.6,10.1,4.422,3
2024-10-23 13:39:27,51.504726,-2.549028,120.7,6,4.424,3
2024-10-23 13:39:28,51.504726,-2.549041,120.7,3.2,4.425,3
2024-10-23 13:39:29,51.504726,-2.549047,120.7,1.5,4.425,3
2024-10-23 13:39:30,51.504726,-2.549047,120.7,0.3,4.425,3
2024-10-23 13:39:31,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:32,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:33,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:34,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:35,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:36,51.504726,-2.549047,120.7,0,4.425,3
2024-10-23 13:39:37,51.50473,-2.549076,120.9,7.3,4.427,3
2024-10-23 13:39:38,51.50474,-2.549117,121.1,10.6,4.43,3
2024-10-23 13:39:39,51.504745,-2.549166,121.2,12.7,4.434,3
