time,Latitude,Longitude,Altitude (m),Speed (km/h),Total distance (km),Target
2024-10-09 13:04:01,51.37633,-2.43636,108,5.1,0.141,1
2024-10-09 13:04:02,51.37632,-2.436366,107.6,4.9,0.143,1
2024-10-09 13:04:03,51.37631,-2.436373,107.4,4.9,0.144,1
2024-10-09 13:04:04,51.3763,-2.43638,107.4,4.4,0.145,1
2024-10-09 13:04:05,51.37629,-2.436386,107.2,4.6,0.147,1
2024-10-09 13:04:06,51.376278,-2.436394,107.2,4.7,0.148,1
2024-10-09 13:04:07,51.376266,-2.436399,107.3,4.9,0.149,1
2024-10-09 13:04:08,51.376255,-2.436404,107.1,5,0.151,1
2024-10-09 13:04:09,51.376244,-2.436411,107.1,4.9,0.152,1
2024-10-09 13:04:10,51.376232,-2.43642,106.8,4.7,0.153,1
2024-10-09 13:04:11,51.37622,-2.436424,106.9,5.2,0.155,1
2024-10-09 13:04:12,51.37621,-2.436429,106,4.8,0.156,1
2024-10-09 13:04:13,51.376198,-2.436434,105.9,4.8,0.157,1
2024-10-09 13:04:14,51.376186,-2.436445,106.6,4.9,0.159,1
2024-10-09 13:04:15,51.376175,-2.43645,106,4.5,0.16,1
2024-10-09 13:04:16,51.376163,-2.436454,105.7,5,0.161,1
2024-10-09 13:04:17,51.376152,-2.436465,105.6,5,0.163,1
2024-10-09 13:04:18,51.37614,-2.436474,105.7,5,0.164,1
2024-10-09 13:04:19,51.37613,-2.43648,106.1,5,0.166,1
2024-10-09 13:04:20,51.376118,-2.43649,105.9,5.1,0.167,1
2024-10-09 13:04:21,51.376106,-2.436497,105.4,5,0.168,1
2024-10-09 13:04:22,51.376095,-2.436503,105.6,5,0.17,1
2024-10-09 13:04:23,51.376083,-2.436511,105.4,5,0.171,1
2024-10-09 13:04:24,51.376072,-2.436519,105.3,5,0.173,1
2024-10-09 13:04:25,51.37606,-2.436527,104.9,4.9,0.174,1
2024-10-09 13:04:26,51.37605,-2.436537,105,5,0.175,1
2024-10-09 13:04:27,51.37604,-2.436553,104.5,5.4,0.177,1
2024-10-09 13:04:28,51.376026,-2.436557,105.2,5.5,0.178,1
2024-10-09 13:04:29,51.376015,-2.43656,106,5.1,0.18,1
2024-10-09 13:04:30,51.376003,-2.436573,106.5,5.3,0.181,1
2024-10-09 13:04:31,51.37599,-2.43658,107.5,4.6,0.182,1
2024-10-09 13:04:32,51.375984,-2.436593,108.4,5,0.184,1
2024-10-09 13:04:33,51.375977,-2.436604,108.6,4.4,0.185,1
2024-10-09 13:04:34,51.375965,-2.436615,108.7,4.7,0.186,1
2024-10-09 13:04:35,51.375954,-2.436622,108.9,4.9,0.188,1
2024-10-09 13:04:36,51.375942,-2.43663,108.7,4.7,0.189,1
2024-10-09 13:04:37,51.375935,-2.436639,108.5,4.6,0.19,1
2024-10-09 13:04:38,51.375923,-2.436647,108.4,4.6,0.192,1
2024-10-09 13:04:39,51.37591,-2.436656,108.4,4.7,0.193,1
2024-10-09 13:04:40,51.375904,-2.436669,108.8,4.9,0.194,1
2024-10-09 13:04:41,51.375896,-2.43668,108.6,4.5,0.195,1
2024-10-09 13:04:42,51.375885,-2.43669,108.7,4.7,0.197,1
2024-10-09 13:04:43,51.375877,-2.436705,108,4.9,0.198,1
2024-10-09 13:04:44,51.37587,-2.436721,107.8,4.7,0.199,1
2024-10-09 13:04:45,51.375866,-2.436737,107.7,4.4,0.201,1
2024-10-09 13:04:46,51.375862,-2.436754,107.2,4.7,0.202,1
2024-10-09 13:04:47,51.37586,-2.43677,107.2,4.4,0.203,1
2024-10-09 13:04:48,51.37585,-2.436782,107.5,4.2,0.204,1
2024-10-09 13:04:49,51.375843,-2.436796,107.5,4.3,0.206,1
2024-10-09 13:04:50,51.375835,-2.436812,107.8,4.5,0.207,1
2024-10-09 13:04:51,51.37583,-2.436827,107.7,4.3,0.208,1
2024-10-09 13:04:52,51.375828,-2.436839,107.5,3.9,0.209,1
2024-10-09 13:04:53,51.37582,-2.436854,107.1,4.6,0.21,1
2024-10-09 13:04:54,51.375813,-2.436866,106.9,4.7,0.212,1
2024-10-09 13:04:55,51.3758,-2.436873,106.9,4.7,0.213,1
2024-10-09 13:04:56,51.375786,-2.43687,108.4,5.2,0.214,1
2024-10-09 13:04:57,51.375774,-2.436856,108.1,6.2,0.216,1
2024-10-09 13:04:58,51.375763,-2.436843,107.8,5.5,0.218,1
2024-10-09 13:04:59,51.37575,-2.436835,107.6,5.5,0.219,1
2024-10-09 13:05:00,51.375736,-2.436833,107.7,6,0.221,1
2024-10-09 13:05:01,51.37572,-2.436831,107.8,5.2,0.222,1
2024-10-09 13:05:02,51.37571,-2.436834,108,5.1,0.224,1
2024-10-09 13:05:03,51.375698,-2.436838,108.3,5.3,0.225,1
2024-10-09 13:05:04,51.375687,-2.436847,108.5,5.1,0.227,1
2024-10-09 13:05:05,51.375675,-2.436857,108.6,4.3,0.228,1
2024-10-09 13:05:06,51.375668,-2.43687,108.8,5.2,0.229,1
2024-10-09 13:05:07,51.375656,-2.436884,108.6,5.1,0.231,1
2024-10-09 13:05:08,51.37565,-2.436899,108.4,5.1,0.232,1
2024-10-09 13:05:09,51.37564,-2.436914,108.4,4.7,0.233,1
2024-10-09 13:05:10,51.375633,-2.436929,108.3,4.8,0.235,1
2024-10-09 13:05:11,51.375626,-2.436942,108.5,5.1,0.236,1
2024-10-09 13:05:12,51.375614,-2.436958,108.2,5.3,0.238,1
2024-10-09 13:05:13,51.375607,-2.436976,108.4,5.7,0.239,1
2024-10-09 13:05:14,51.3756,-2.436993,108.2,5.5,0.241,1
2024-10-09 13:05:15,51.375587,-2.437007,108.3,5.4,0.242,1
2024-10-09 13:05:16,51.37558,-2.437021,108.1,5.3,0.244,1
2024-10-09 13:05:17,51.37557,-2.437035,108,5.3,0.245,1
2024-10-09 13:05:18,51.37556,-2.437048,107.9,4.4,0.246,1
2024-10-09 13:05:19,51.375553,-2.437061,107.8,4.3,0.248,1
2024-10-09 13:05:20,51.375546,-2.437072,107.7,3.6,0.249,1
2024-10-09 13:05:21,51.37554,-2.437084,108.1,3.8,0.25,1
2024-10-09 13:05:22,51.375534,-2.437097,108,4.1,0.251,1
2024-10-09 13:05:23,51.375526,-2.437111,108,4.6,0.252,1
2024-10-09 13:05:24,51.37552,-2.437124,107.9,4.3,0.253,1
2024-10-09 13:05:25,51.37551,-2.437138,107.7,4.5,0.255,1
2024-10-09 13:05:26,51.375507,-2.437151,107.7,4.4,0.256,1
2024-10-09 13:05:27,51.3755,-2.437165,108,4.8,0.257,1
2024-10-09 13:05:28,51.37549,-2.437178,108,4.9,0.259,1
2024-10-09 13:05:29,51.37548,-2.437193,107.9,4.9,0.26,1
2024-10-09 13:05:30,51.375473,-2.437208,107.6,4.8,0.261,1
2024-10-09 13:05:31,51.375465,-2.437224,107.6,4.8,0.263,1
2024-10-09 13:05:32,51.375458,-2.437241,107.8,5.4,0.264,1
2024-10-09 13:05:33,51.37545,-2.437256,107.9,5,0.265,1
2024-10-09 13:05:34,51.375443,-2.437272,108.2,5.2,0.267,1
2024-10-09 13:05:35,51.37543,-2.437285,108.3,5.3,0.268,1
2024-10-09 13:05:36,51.375423,-2.437299,108.1,5.1,0.27,1
2024-10-09 13:05:37,51.375412,-2.437313,108,5.2,0.271,1
2024-10-09 13:05:38,51.375404,-2.437329,108,5.2,0.273,1
2024-10-09 13:05:39,51.375397,-2.437343,107.9,4.9,0.274,1
2024-10-09 13:05:40,51.37539,-2.437358,107.8,4.6,0.275,1
2024-10-09 13:05:41,51.37538,-2.437373,107.4,5,0.277,1
2024-10-09 13:05:42,51.37537,-2.437385,107.4,5.2,0.278,1
2024-10-09 13:05:43,51.37536,-2.437399,107.5,5.4,0.28,1
2024-10-09 13:05:44,51.37535,-2.437414,107.5,5.1,0.281,1
2024-10-09 13:05:45,51.375343,-2.43743,107.8,5.3,0.282,1
2024-10-09 13:05:46,51.375336,-2.437449,108,5.7,0.284,1
2024-10-09 13:05:47,51.375324,-2.437465,107.8,5.2,0.286,1
2024-10-09 13:05:48,51.375317,-2.437481,107.9,5.3,0.287,1
2024-10-09 13:05:49,51.375305,-2.437497,107.9,5.6,0.289,1
2024-10-09 13:05:50,51.375298,-2.437514,107.9,5.4,0.29,1
2024-10-09 13:05:51,51.37529,-2.437529,107.8,5,0.291,1
2024-10-09 13:05:52,51.375282,-2.437544,107.8,4.9,0.293,1
2024-10-09 13:05:53,51.375275,-2.437559,108.4,5.4,0.294,1
2024-10-09 13:05:54,51.375263,-2.437579,108.6,5.8,0.296,1
2024-10-09 13:05:55,51.375256,-2.437598,108.6,5.7,0.298,1
2024-10-09 13:05:56,51.375248,-2.437613,109,5.2,0.299,1
2024-10-09 13:05:57,51.37524,-2.437629,109,5.3,0.3,1
2024-10-09 13:05:58,51.375233,-2.437645,109.1,5.2,0.302,1
2024-10-09 13:05:59,51.37522,-2.437661,108.9,5,0.303,1
2024-10-09 13:06:00,51.375217,-2.437679,109.1,5.3,0.305,1
2024-10-09 13:06:01,51.375206,-2.437695,109.1,5.4,0.306,1
2024-10-09 13:06:02,51.3752,-2.437709,109.4,4.9,0.308,1
2024-10-09 13:06:03,51.37519,-2.437721,108.9,4.6,0.309,1
2024-10-09 13:06:04,51.37518,-2.437734,108.9,4.8,0.31,1
2024-10-09 13:06:05,51.37517,-2.437751,108.9,5.5,0.312,1
2024-10-09 13:06:06,51.375168,-2.437771,109.2,5.6,0.313,1
2024-10-09 13:06:07,51.37516,-2.43779,109.1,5.3,0.315,1
2024-10-09 13:06:08,51.375156,-2.43781,109,5.5,0.316,1
2024-10-09 13:06:09,51.375145,-2.437826,108.9,5.6,0.318,1
2024-10-09 13:06:10,51.375137,-2.437841,109.1,5.4,0.319,1
2024-10-09 13:06:11,51.375126,-2.437856,108.8,5.5,0.321,1
2024-10-09 13:06:12,51.37512,-2.437871,108.7,5.2,0.322,1
2024-10-09 13:06:13,51.37511,-2.43789,108.3,5.7,0.324,1
2024-10-09 13:06:14,51.3751,-2.437906,108.2,5.4,0.325,1
2024-10-09 13:06:15,51.37509,-2.437923,108,5.3,0.327,1
2024-10-09 13:06:16,51.375084,-2.437938,107.7,5.2,0.328,1
2024-10-09 13:06:17,51.375072,-2.437952,107.7,5.4,0.33,1
2024-10-09 13:06:18,51.37506,-2.437963,107.9,5.3,0.331,1
2024-10-09 13:06:19,51.37505,-2.437974,107.7,5.3,0.333,1
2024-10-09 13:06:20,51.37504,-2.437985,107.4,5.6,0.334,1
2024-10-09 13:06:21,51.375027,-2.437992,107.4,5.5,0.336,1
2024-10-09 13:06:22,51.37501,-2.438004,107.2,5.6,0.337,1
2024-10-09 13:06:23,51.375004,-2.438016,107,5.4,0.339,1
2024-10-09 13:06:24,51.374992,-2.438025,106.9,5,0.34,1
2024-10-09 13:06:25,51.37498,-2.438033,106.9,4.8,0.342,1
2024-10-09 13:06:26,51.37497,-2.438044,106.5,5.3,0.343,1
2024-10-09 13:06:27,51.374958,-2.438055,106.6,5.2,0.344,1
2024-10-09 13:06:28,51.374947,-2.438069,106.4,5.7,0.346,1
2024-10-09 13:06:29,51.374935,-2.438084,105.9,5.6,0.348,1
2024-10-09 13:06:30,51.374924,-2.438096,105.6,5.3,0.349,1
2024-10-09 13:06:31,51.374916,-2.438108,105.2,5,0.35,1
2024-10-09 13:06:32,51.374905,-2.43812,104.4,5.9,0.352,1
2024-10-09 13:06:33,51.37489,-2.438131,104.9,5.9,0.354,1
2024-10-09 13:06:34,51.374878,-2.438142,105.2,5.9,0.355,1
2024-10-09 13:06:35,51.374863,-2.438155,105.2,6.3,0.357,1
2024-10-09 13:06:36,51.37485,-2.438174,105.1,6.4,0.359,1
2024-10-09 13:06:37,51.37484,-2.438191,105.4,6.3,0.361,1
2024-10-09 13:06:38,51.37483,-2.438208,105.3,6.4,0.362,1
2024-10-09 13:06:39,51.374817,-2.438219,105.4,5.9,0.364,1
2024-10-09 13:06:40,51.3748,-2.43823,105.2,5.8,0.366,1
2024-10-09 13:06:41,51.37479,-2.438245,105.1,5.9,0.367,1
2024-10-09 13:06:42,51.37478,-2.438259,104.9,5.9,0.369,1
2024-10-09 13:06:43,51.374767,-2.438274,104.8,5.6,0.37,1
2024-10-09 13:06:44,51.374756,-2.438283,105.1,5.5,0.372,1
2024-10-09 13:06:45,51.374744,-2.438291,105.3,5.5,0.374,1
2024-10-09 13:06:46,51.374733,-2.438306,104.8,5.9,0.375,1
2024-10-09 13:06:47,51.37472,-2.438319,105.1,5.6,0.377,1
2024-10-09 13:06:48,51.37471,-2.438332,104.6,5.7,0.378,1
2024-10-09 13:06:49,51.3747,-2.438347,103.7,5.4,0.38,1
2024-10-09 13:06:50,51.374687,-2.438361,103.6,6,0.381,1
2024-10-09 13:06:51,51.374676,-2.438373,103.3,5.7,0.383,1
2024-10-09 13:06:52,51.374664,-2.438387,102.9,5.7,0.385,1
2024-10-09 13:06:53,51.374657,-2.438402,102.6,5.6,0.386,1
2024-10-09 13:06:54,51.374645,-2.438415,102.4,5.4,0.388,1
2024-10-09 13:06:55,51.374634,-2.438427,101.7,5.5,0.389,1
2024-10-09 13:06:56,51.374622,-2.438438,101.5,5.5,0.391,1
2024-10-09 13:06:57,51.37461,-2.438452,101,5.7,0.392,1
2024-10-09 13:06:58,51.3746,-2.438465,100.4,5.3,0.394,1
2024-10-09 13:06:59,51.37459,-2.438481,98.9,5.3,0.395,1
2024-10-09 13:07:00,51.374577,-2.438491,99.9,5.4,0.397,1
2024-10-09 13:07:01,51.374565,-2.438502,100,5.3,0.398,1
2024-10-09 13:07:02,51.374557,-2.438515,100.4,5.4,0.4,1
2024-10-09 13:07:03,51.374546,-2.438531,100.1,5.5,0.401,1
2024-10-09 13:07:04,51.37454,-2.438549,100.4,5.6,0.403,1
2024-10-09 13:07:05,51.374527,-2.438567,101,6,0.404,1
2024-10-09 13:07:06,51.37452,-2.438584,102.4,5.8,0.406,1
2024-10-09 13:07:07,51.374508,-2.438597,102,5.7,0.408,1
2024-10-09 13:07:08,51.374496,-2.43861,101.5,5.7,0.409,1
2024-10-09 13:07:09,51.37448,-2.438617,101.5,5.7,0.411,1
2024-10-09 13:07:10,51.37447,-2.438627,101.7,6,0.413,1
2024-10-09 13:07:11,51.374454,-2.438638,101.9,6.1,0.414,1
2024-10-09 13:07:12,51.37444,-2.438649,102.9,5.9,0.416,1
2024-10-09 13:07:13,51.374428,-2.438662,102.7,5.8,0.417,1
2024-10-09 13:07:14,51.374416,-2.438673,101.8,6.1,0.419,1
2024-10-09 13:07:15,51.374405,-2.438682,102.6,5.7,0.421,1
2024-10-09 13:07:16,51.37439,-2.438691,102.5,5.4,0.422,1
2024-10-09 13:07:17,51.37438,-2.438705,102.8,6.2,0.424,1
2024-10-09 13:07:18,51.374367,-2.438717,103.4,5.9,0.426,1
2024-10-09 13:07:19,51.37435,-2.438724,103.7,5.7,0.427,1
2024-10-09 13:07:20,51.374336,-2.438739,103.2,6.4,0.429,1
2024-10-09 13:07:21,51.374325,-2.438751,103.4,5.8,0.431,1
2024-10-09 13:07:22,51.374317,-2.43877,103.2,6.2,0.432,1
2024-10-09 13:07:23,51.374306,-2.438784,103.3,5,0.434,1
2024-10-09 13:07:24,51.3743,-2.438799,102.3,5.6,0.435,1
2024-10-09 13:07:25,51.374287,-2.438815,102.6,6,0.437,1
2024-10-09 13:07:26,51.374275,-2.438831,102.3,5.7,0.438,1
2024-10-09 13:07:27,51.374264,-2.438844,102.7,5.3,0.44,1
2024-10-09 13:07:28,51.374256,-2.438856,103,5.1,0.441,1
2024-10-09 13:07:29,51.37425,-2.438877,102.3,5.9,0.443,1
2024-10-09 13:07:30,51.37424,-2.438894,102.4,5.2,0.444,1
2024-10-09 13:07:31,51.374233,-2.438909,102.6,5,0.446,1
2024-10-09 13:07:32,51.37422,-2.438921,101.9,5,0.447,1
2024-10-09 13:07:33,51.374214,-2.438932,101.4,4.8,0.448,1
2024-10-09 13:07:34,51.374203,-2.438945,100.9,4.9,0.45,1
2024-10-09 13:07:35,51.374195,-2.438965,101.2,5.7,0.451,1
2024-10-09 13:07:36,51.37419,-2.438985,101.2,5.6,0.453,1
2024-10-09 13:07:37,51.374184,-2.439003,101.1,5.5,0.455,1
2024-10-09 13:07:38,51.374172,-2.439018,100.9,5.1,0.456,1
2024-10-09 13:07:39,51.374165,-2.439033,101.3,5,0.457,1
2024-10-09 13:07:40,51.374157,-2.439051,101.4,5.5,0.459,1
2024-10-09 13:07:41,51.37415,-2.43907,101.6,5.7,0.46,1
2024-10-09 13:07:42,51.374138,-2.439086,101.7,6,0.462,1
2024-10-09 13:07:43,51.374126,-2.439101,101.3,6.1,0.464,1
2024-10-09 13:07:44,51.374115,-2.439113,101.7,5.6,0.465,1
2024-10-09 13:07:45,51.374092,-2.439105,101.8,9,0.468,1
2024-10-09 13:07:46,51.374077,-2.439117,102.9,6.6,0.47,1
2024-10-09 13:07:47,51.37407,-2.439134,103.2,5.4,0.471,1
2024-10-09 13:07:48,51.37406,-2.439151,103.1,5.2,0.473,1
2024-10-09 13:07:49,51.374054,-2.439169,102.4,5.6,0.474,1
2024-10-09 13:07:50,51.374046,-2.439185,102,5.1,0.476,1
2024-10-09 13:07:51,51.374035,-2.439198,101.7,5.1,0.477,1
2024-10-09 13:07:52,51.374027,-2.439219,101.7,6.5,0.479,1
2024-10-09 13:07:53,51.37402,-2.439238,101.7,5.8,0.48,1
2024-10-09 13:07:54,51.37401,-2.439255,102,5.3,0.482,1
2024-10-09 13:07:55,51.374,-2.439271,102.2,5.4,0.483,1
2024-10-09 13:07:56,51.373993,-2.439287,102.1,5.3,0.485,1
2024-10-09 13:07:57,51.373985,-2.439303,102.5,5,0.486,1
2024-10-09 13:07:58,51.373978,-2.439319,102.6,4.7,0.488,1
2024-10-09 13:07:59,51.37397,-2.439333,103,5,0.489,1
2024-10-09 13:08:00,51.373962,-2.439346,102.8,4.8,0.49,1
2024-10-09 13:08:01,51.373955,-2.439361,102.5,5.1,0.492,1
2024-10-09 13:08:02,51.373943,-2.439373,103,5.2,0.493,1
2024-10-09 13:08:03,51.373936,-2.439389,103,5.1,0.495,1
2024-10-09 13:08:04,51.373924,-2.439404,103.5,4.9,0.496,1
2024-10-09 13:08:05,51.37392,-2.439422,104.1,5,0.497,1
2024-10-09 13:08:06,51.373913,-2.439439,103.9,5.4,0.499,1
2024-10-09 13:08:07,51.3739,-2.439456,103.8,5.4,0.5,1
2024-10-09 13:08:08,51.373894,-2.439471,103.6,5.2,0.502,1
2024-10-09 13:08:09,51.373886,-2.439487,103.6,5.6,0.503,1
2024-10-09 13:08:10,51.373875,-2.439505,103.6,6.2,0.505,1
2024-10-09 13:08:11,51.373863,-2.439521,104,5.7,0.507,1
2024-10-09 13:08:12,51.37385,-2.439535,103.8,5.6,0.508,1
2024-10-09 13:08:13,51.373844,-2.439548,103.8,5.3,0.51,1
2024-10-09 13:08:14,51.373837,-2.439566,104.3,5.4,0.511,1
2024-10-09 13:08:15,51.37383,-2.439584,104.2,5.5,0.513,1
2024-10-09 13:08:16,51.373817,-2.439598,104.1,5.1,0.514,1
2024-10-09 13:08:17,51.37381,-2.439608,103.1,4.8,0.515,1
2024-10-09 13:08:18,51.3738,-2.439619,102.2,4.8,0.517,1
2024-10-09 13:08:19,51.37379,-2.439636,102.1,5.2,0.518,1
2024-10-09 13:08:20,51.373783,-2.439652,101.3,5.3,0.52,1
2024-10-09 13:08:21,51.373775,-2.439671,101.3,5.7,0.521,1
2024-10-09 13:08:22,51.373768,-2.43969,101.1,5.5,0.523,1
2024-10-09 13:08:23,51.373756,-2.439705,101.2,5.1,0.524,1
2024-10-09 13:08:24,51.37375,-2.43972,101.6,5.1,0.526,1
2024-10-09 13:08:25,51.37374,-2.439738,101.2,5.3,0.527,1
2024-10-09 13:08:26,51.373737,-2.439755,101.6,4.6,0.528,1
2024-10-09 13:08:27,51.373734,-2.439771,101,4.3,0.53,1
2024-10-09 13:08:28,51.37373,-2.439789,100.8,5,0.531,1
2024-10-09 13:08:29,51.373726,-2.43981,100.2,5.6,0.532,1
2024-10-09 13:08:30,51.37372,-2.43983,100.1,5.6,0.534,1
2024-10-09 13:08:31,51.37371,-2.439847,100.4,5.2,0.535,1
2024-10-09 13:08:32,51.373703,-2.439863,99.8,5,0.537,1
2024-10-09 13:08:33,51.3737,-2.439881,100.4,5.1,0.538,1
2024-10-09 13:08:34,51.37369,-2.439897,100.2,4.9,0.54,1
2024-10-09 13:08:35,51.373684,-2.439914,100.3,5,0.541,1
2024-10-09 13:08:36,51.373676,-2.43993,100.5,4.9,0.542,1
2024-10-09 13:08:37,51.37367,-2.439945,100.8,5.4,0.544,1
2024-10-09 13:08:38,51.373657,-2.439965,100.9,6,0.545,1
2024-10-09 13:08:39,51.373653,-2.439996,100.5,8.2,0.548,1
2024-10-09 13:08:40,51.373646,-2.440029,101.1,9,0.55,1
2024-10-09 13:08:41,51.373634,-2.440053,101,6.8,0.552,1
